inv_t4_u000720000Traces_fitting.csv,1.2997,10.18003,-1.63231,17.457,-1.64997,12.08545,1.29587,19.88619,0.0132246,0.0135482
inv_t4_u000740000Traces_fitting.csv,1.29918,10.18018,-1.63494,17.66197,-1.64929,12.08565,1.29598,20.09104,0.0132895,0.0135563
inv_t4_u000760000Traces_fitting.csv,1.29881,10.18041,-1.63702,17.86592,-1.64879,12.08579,1.29609,20.29493,0.0133423,0.013562
inv_t4_u000780000Traces_fitting.csv,1.29846,10.1807,-1.63871,18.06908,-1.64836,12.0859,1.29621,20.49804,0.0133842,0.0135631
inv_t4_u000800000Traces_fitting.csv,1.29816,10.18099,-1.64014,18.2716,-1.64794,12.08593,1.29637,20.70051,0.0134228,0.013559
inv_t4_u000820000Traces_fitting.csv,1.29774,10.18124,-1.64127,18.47361,-1.64742,12.08593,1.29656,20.90247,0.0134545,0.0135539
inv_t4_u000840000Traces_fitting.csv,1.29733,10.18142,-1.64216,18.6752,-1.64685,12.08588,1.29682,21.10402,0.0134822,0.0135493
inv_t4_u000860000Traces_fitting.csv,1.29689,10.18154,-1.64288,18.87653,-1.64627,12.08584,1.29716,21.30528,0.0135046,0.0135467
inv_t4_u000880000Traces_fitting.csv,1.29669,10.18162,-1.6435,19.07755,-1.64594,12.08571,1.29766,21.5062,0.0135281,0.0135393
inv_t4_u000900000Traces_fitting.csv,1.2965,10.18165,-1.64401,19.27806,-1.64598,12.08537,1.29833,21.70655,0.0135422,0.0135251
inv_t4_u000920000Traces_fitting.csv,1.29639,10.18163,-1.64436,19.479,-1.64604,12.08568,1.29928,21.90729,0.0135572,0.0134992
inv_t4_u000940000Traces_fitting.csv,1.29634,10.18162,-1.64468,19.67951,-1.64626,12.08583,1.30058,22.10749,0.0135671,0.0134628
inv_t4_u000960000Traces_fitting.csv,1.29632,10.1816,-1.64493,19.87993,-1.64631,12.08606,1.30239,22.30743,0.0135744,0.0134172
inv_t4_u000980000Traces_fitting.csv,1.29633,10.18157,-1.64513,20.08026,-1.64611,12.08627,1.30484,22.50707,0.0135801,0.0133611
